"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.076932450E1,-2.565858699E-2,-2.745678090E-2,-6.206256747E-1,6.217623871E-1
9.077924750E1,-2.417973429E-2,-2.893323824E-2,-6.217556596E-1,6.228979788E-1
9.078916950E1,-2.076667361E-2,-2.978219092E-2,-6.201345921E-1,6.211965437E-1
9.079909250E1,-2.396459691E-2,-3.204694390E-2,-6.186504364E-1,6.199432805E-1
9.080901450E1,-1.712827384E-2,-3.012833744E-2,-6.193444729E-1,6.203133648E-1
9.081893750E1,-1.811151206E-2,-3.026442416E-2,-6.202887893E-1,6.212907084E-1
9.082885950E1,-1.610795036E-2,-3.263349831E-2,-6.196019650E-1,6.206698045E-1
9.083878250E1,-1.703313179E-2,-2.754952386E-2,-6.188504100E-1,6.196974534E-1
9.084870450E1,-1.374367345E-2,-2.603788301E-2,-6.180112362E-1,6.187121689E-1
9.085862750E1,-1.200010162E-2,-2.390042879E-2,-6.207372546E-1,6.213131032E-1
9.086854950E1,-1.115578227E-2,-1.955537684E-2,-6.188957095E-1,6.193050650E-1
9.087847250E1,-5.654490553E-3,-1.920383982E-2,-6.188222170E-1,6.191459416E-1
9.088839450E1,-3.524322761E-3,-1.539193466E-2,-6.181686521E-1,6.183702895E-1
9.089831750E1,1.056846697E-3,-9.789442644E-3,-6.207993031E-1,6.208773831E-1
9.090824050E1,4.206528887E-3,-8.218979463E-3,-6.198182702E-1,6.198870337E-1
9.091816250E1,6.792191882E-3,-3.604787402E-3,-6.182017326E-1,6.182495537E-1
9.092808550E1,8.132703602E-3,5.769887939E-4,-6.176347136E-1,6.176885245E-1
9.093800750E1,1.330296509E-2,3.987166099E-3,-6.192213893E-1,6.193771027E-1
9.094793050E1,1.565025561E-2,5.928209983E-3,-6.202608347E-1,6.204865649E-1
9.095785250E1,2.032729797E-2,9.164483286E-3,-6.210155487E-1,6.214157212E-1
9.096777550E1,2.253930271E-2,1.346508693E-2,-6.221716404E-1,6.227253639E-1
9.097769750E1,2.281307429E-2,1.461104397E-2,-6.201809645E-1,6.207723799E-1
9.098762050E1,2.664211020E-2,1.735901833E-2,-6.179883480E-1,6.188058951E-1
9.099754250E1,2.782269008E-2,1.600666717E-2,-6.197902560E-1,6.206208802E-1
9.100746550E1,2.610186860E-2,1.834065467E-2,-6.193857789E-1,6.202067641E-1
9.101738750E1,2.777113765E-2,1.492302027E-2,-6.191873550E-1,6.199894461E-1
9.102731050E1,2.771658264E-2,1.877395064E-2,-6.191980243E-1,6.201023008E-1
9.103723250E1,2.890941128E-2,1.689802110E-2,-6.181780100E-1,6.190842828E-1
9.104715550E1,2.051179111E-2,1.565639675E-2,-6.172634363E-1,6.178025624E-1
9.105707750E1,2.060180530E-2,1.311094780E-2,-6.173310876E-1,6.178138903E-1
9.106700050E1,1.829098165E-2,1.126990374E-2,-6.194120646E-1,6.197845403E-1
9.107692250E1,1.770641655E-2,9.926605038E-3,-6.179851890E-1,6.183184846E-1
9.108684550E1,1.168212667E-2,1.029006485E-2,-6.178591847E-1,6.180552804E-1
9.109676750E1,1.249412447E-2,9.592051618E-3,-6.188062429E-1,6.190066857E-1
9.110669050E1,6.131651346E-3,9.437534027E-3,-6.175723672E-1,6.176749088E-1
9.111661250E1,3.801119281E-3,8.583989926E-3,-6.174535751E-1,6.175249394E-1
9.112653550E1,2.808407648E-3,6.249179132E-3,-6.158304214E-1,6.158685309E-1
9.113645750E1,-4.258556757E-3,5.285381339E-3,-6.175707579E-1,6.176080566E-1
9.114638050E1,-4.786375910E-3,4.926520400E-3,-6.158740520E-1,6.159123541E-1
9.115630350E1,-5.711291917E-3,2.858043648E-3,-6.170437336E-1,6.170767833E-1
9.116622550E1,-8.127787150E-3,1.319942065E-3,-6.136767268E-1,6.137319677E-1
9.117614850E1,-1.050439291E-2,-5.093840882E-4,-6.171135306E-1,6.172031363E-1
9.118607050E1,-1.213362999E-2,-4.442128353E-3,-6.164652705E-1,6.166006708E-1
9.119599350E1,-1.526657213E-2,4.772627726E-4,-6.177617311E-1,6.179505259E-1
9.120591550E1,-1.568294689E-2,-1.326180995E-3,-6.194325686E-1,6.196324883E-1
9.121583850E1,-1.803478412E-2,-1.559739932E-3,-6.161968708E-1,6.164627076E-1
9.122576050E1,-1.917612180E-2,-5.636626855E-3,-6.159571409E-1,6.162813438E-1
9.123568350E1,-1.730072312E-2,-9.050000459E-3,-6.141800284E-1,6.144902968E-1
9.124560550E1,-2.293777838E-2,-1.117935218E-2,-6.156128645E-1,6.161414761E-1
9.125552850E1,-2.477402799E-2,-1.427634154E-2,-6.149441600E-1,6.156085496E-1
9.126545050E1,-2.293463051E-2,-1.455590874E-2,-6.140834093E-1,6.146839069E-1
9.127537350E1,-2.241211757E-2,-1.595273614E-2,-6.133542657E-1,6.139708853E-1
9.128529550E1,-1.937108301E-2,-1.598474383E-2,-6.153132319E-1,6.158255632E-1
9.129521850E1,-1.876121946E-2,-1.491628308E-2,-6.147086620E-1,6.151757619E-1
9.130514050E1,-2.155865915E-2,-1.626424864E-2,-6.149939299E-1,6.155865783E-1
9.131506350E1,-2.011416107E-2,-1.598328538E-2,-6.145859361E-1,6.151226851E-1
9.132498550E1,-1.843212731E-2,-1.795043051E-2,-6.150159836E-1,6.155539142E-1
9.133490850E1,-1.905690506E-2,-1.516156923E-2,-6.146519780E-1,6.151342072E-1
9.134483050E1,-1.545184106E-2,-1.483094227E-2,-6.154639721E-1,6.158365182E-1
9.135475350E1,-1.490482874E-2,-1.443413086E-2,-6.140056252E-1,6.143560905E-1
9.136467650E1,-1.187868789E-2,-1.389770396E-2,-6.134865284E-1,6.137588858E-1
9.137459850E1,-9.826456197E-3,-8.110920899E-3,-6.145283580E-1,6.146604339E-1
9.138452150E1,-1.121467631E-2,-7.526949048E-3,-6.127445698E-1,6.128934098E-1
9.139444350E1,-6.473716814E-3,-7.728017867E-3,-6.149883270E-1,6.150709501E-1
9.140436650E1,-8.063309826E-3,-6.048690528E-3,-6.145816445E-1,6.146642998E-1
9.141428850E1,-4.904002417E-3,-5.697152577E-3,-6.129555106E-1,6.130016026E-1
9.142421150E1,-5.115590524E-3,-1.904690638E-3,-6.119800210E-1,6.120043654E-1
9.143413350E1,-3.619426396E-3,2.324962988E-4,-6.139922738E-1,6.140029858E-1
9.144405650E1,-4.005806055E-3,7.719816640E-4,-6.143242121E-1,6.143377572E-1
9.145397850E1,-1.297637587E-3,7.558249868E-3,-6.140970588E-1,6.141449410E-1
9.146390150E1,-6.608827389E-4,7.266704924E-3,-6.122497916E-1,6.122932705E-1
9.147382350E1,1.417980879E-3,1.092588808E-2,-6.140657663E-1,6.141645961E-1
9.148374650E1,2.294912003E-3,1.221998129E-2,-6.127039194E-1,6.128300641E-1
9.149366850E1,3.759118030E-3,1.538967621E-2,-6.132077575E-1,6.134123629E-1
9.150359150E1,4.667522386E-3,1.638010517E-2,-6.128956676E-1,6.131322801E-1
9.151351350E1,6.939521991E-3,1.756668463E-2,-6.132156849E-1,6.135064968E-1
9.152343650E1,7.482759189E-3,1.993243024E-2,-6.116423011E-1,6.120127433E-1
9.153335850E1,1.238856837E-2,2.201528847E-2,-6.145238280E-1,6.150428317E-1
9.154328150E1,1.252369490E-2,1.920173690E-2,-6.127363443E-1,6.131650490E-1
9.155320450E1,1.751366071E-2,1.634949073E-2,-6.139180064E-1,6.143853455E-1
9.156312650E1,1.894214936E-2,1.782320067E-2,-6.129987240E-1,6.135502482E-1
9.157304950E1,1.589575969E-2,1.398185920E-2,-6.134101748E-1,6.137753744E-1
9.158297150E1,2.120248042E-2,9.813546203E-3,-6.141625047E-1,6.146067304E-1
9.159289450E1,2.087837458E-2,6.898983382E-3,-6.101158261E-1,6.105119358E-1
9.160281650E1,2.310419641E-2,3.446261398E-3,-6.127920747E-1,6.132371543E-1
9.161273950E1,2.413856797E-2,-6.068032235E-4,-6.108602285E-1,6.113372698E-1
9.162266150E1,2.479323931E-2,-4.756740294E-3,-6.138714552E-1,6.143903440E-1
9.163258450E1,2.312663384E-2,-5.464875139E-3,-6.116759181E-1,6.121373497E-1
9.164250650E1,2.506857179E-2,-1.280215010E-2,-6.139289737E-1,6.145739281E-1
9.165242950E1,2.507549524E-2,-1.364104543E-2,-6.115656495E-1,6.122314940E-1
9.166235150E1,2.055051737E-2,-1.709356718E-2,-6.095390320E-1,6.101248604E-1
9.167227450E1,2.118328586E-2,-1.953994669E-2,-6.100695133E-1,6.107498278E-1
9.168219650E1,1.874831133E-2,-2.386272512E-2,-6.105185151E-1,6.112722684E-1
9.169211950E1,1.958667301E-2,-2.320092916E-2,-6.122061610E-1,6.129586483E-1
9.170204150E1,1.632997021E-2,-2.378682420E-2,-6.102101207E-1,6.108918663E-1
9.171196450E1,1.292991266E-2,-2.219185606E-2,-6.105709672E-1,6.111109286E-1
9.172188750E1,7.002292667E-3,-2.190908976E-2,-6.099649072E-1,6.103984177E-1
9.173180950E1,2.601951361E-3,-2.004168183E-2,-6.109278798E-1,6.112620661E-1
9.174173250E1,-5.815873737E-4,-1.773485541E-2,-6.083080769E-1,6.085668244E-1
9.175165450E1,-3.592823399E-3,-1.276619546E-2,-6.098335385E-1,6.099777282E-1
9.176158087E1,-1.121827122E-2,-1.123687625E-2,-6.092889309E-1,6.094957902E-1
9.177150288E1,-1.478850562E-2,-8.828313090E-3,-6.087445617E-1,6.089881611E-1
9.178142588E1,-2.001955360E-2,-7.141003385E-3,-6.101019979E-1,6.104721322E-1
9.179134787E1,-2.250295132E-2,-3.930029459E-3,-6.119928360E-1,6.124190226E-1
9.180127088E1,-2.734696679E-2,-2.000900917E-3,-6.094995737E-1,6.101160468E-1
9.181119288E1,-2.660261281E-2,-3.212905489E-3,-6.114000082E-1,6.119869213E-1
9.182111587E1,-2.984989062E-2,-9.129345417E-4,-6.100274324E-1,6.107579862E-1
9.183103788E1,-3.114338964E-2,1.830653287E-3,-6.105632782E-1,6.113597784E-1
9.184096088E1,-2.739564888E-2,4.454473965E-3,-6.101619601E-1,6.107929121E-1
9.185088287E1,-2.799033187E-2,6.161826663E-3,-6.102471948E-1,6.109198520E-1
9.186080588E1,-2.589059807E-2,4.529702477E-3,-6.082556844E-1,6.088233068E-1
9.187072888E1,-2.900543250E-2,5.216532387E-3,-6.104959249E-1,6.112068404E-1
9.188065087E1,-2.558431402E-2,5.100018345E-3,-6.084370017E-1,6.089960200E-1
9.189057388E1,-2.459974401E-2,5.906156264E-3,-6.092261076E-1,6.097511626E-1
9.190049588E1,-1.916722767E-2,3.136406653E-3,-6.112399101E-1,6.115484015E-1
9.191041887E1,-1.716559567E-2,2.284196205E-3,-6.085247993E-1,6.087711447E-1
9.192034088E1,-1.465594675E-2,2.339051105E-3,-6.082984805E-1,6.084795061E-1
9.193026388E1,-1.253900025E-2,2.635727637E-3,-6.089999676E-1,6.091347421E-1
9.194018587E1,-1.368505321E-2,3.711787052E-3,-6.070217490E-1,6.071873367E-1
9.195010888E1,-1.013079844E-2,1.217470504E-3,-6.084774137E-1,6.085629616E-1
9.196003088E1,-7.955937646E-3,1.602488570E-3,-6.071740985E-1,6.072283350E-1
9.196995387E1,-6.298918743E-3,-2.060423605E-3,-6.071445346E-1,6.071807042E-1
9.197987588E1,-4.200909752E-3,-1.306816004E-3,-6.060510874E-1,6.060670556E-1
9.198979888E1,-4.644059576E-3,-4.166251980E-3,-6.100562215E-1,6.100881234E-1
9.199972087E1,-2.996419556E-3,-5.895308219E-3,-6.071019769E-1,6.071379938E-1
9.200964388E1,1.704592258E-3,-3.463576548E-3,-6.066385508E-1,6.066508331E-1
9.201956588E1,2.490340266E-3,-7.929963991E-3,-6.076569557E-1,6.077137994E-1
9.202948887E1,5.601711571E-3,-7.694540545E-3,-6.056281328E-1,6.057029143E-1
9.203941188E1,8.516929112E-3,-7.784355897E-3,-6.070218086E-1,6.071314606E-1
9.204933388E1,1.176838204E-2,-7.746805437E-3,-6.070817113E-1,6.072451828E-1
9.205925687E1,1.540934946E-2,-8.205726743E-3,-6.055017114E-1,6.057533363E-1
9.206917888E1,1.326923259E-2,-6.300767884E-3,-6.068013310E-1,6.069790998E-1
9.207910188E1,1.552215684E-2,-5.275991745E-3,-6.055301428E-1,6.057520345E-1
9.208902387E1,1.706226356E-2,-5.317004398E-3,-6.061610579E-1,6.064244549E-1
9.209894688E1,2.095419541E-2,-5.700696260E-3,-6.065392494E-1,6.069278683E-1
9.210886888E1,2.189908549E-2,-5.659151822E-3,-6.058380008E-1,6.062600755E-1
9.211879188E1,1.970410161E-2,-8.710334077E-4,-6.041683555E-1,6.044902084E-1
9.212871388E1,1.983859204E-2,-3.175732680E-3,-6.048461199E-1,6.051797119E-1
9.213863688E1,2.124201693E-2,8.974848315E-4,-6.083641052E-1,6.087355036E-1
9.214855888E1,2.322900109E-2,2.165148035E-4,-6.053259373E-1,6.057715111E-1
9.215848187E1,2.176815458E-2,2.157623880E-3,-6.051375866E-1,6.055328287E-1
9.216840388E1,2.327656932E-2,5.841840990E-3,-6.049211025E-1,6.053969492E-1
9.217832688E1,2.083245292E-2,6.602040492E-3,-6.033127904E-1,6.037084570E-1
9.218824987E1,2.307643183E-2,9.188768454E-3,-6.042829752E-1,6.047932451E-1
9.219817188E1,1.873798296E-2,9.548894130E-3,-6.028030515E-1,6.031698038E-1
9.220809488E1,1.923625916E-2,1.475777198E-2,-6.061842442E-1,6.066689075E-1
9.221801687E1,1.686379872E-2,1.277238782E-2,-6.032808423E-1,6.036516349E-1
9.222793988E1,1.430290379E-2,1.444165688E-2,-6.046736836E-1,6.050152049E-1
9.223786188E1,1.321652159E-2,1.685102284E-2,-6.016758084E-1,6.020568178E-1
9.224778487E1,1.003297884E-2,1.749524102E-2,-6.053597927E-1,6.056956519E-1
9.225770688E1,8.970533498E-3,1.926197484E-2,-6.057003140E-1,6.060729037E-1
9.226762988E1,7.146268152E-3,1.924652979E-2,-6.027109027E-1,6.030604698E-1
9.227755187E1,3.394300118E-3,1.714949310E-2,-6.034744978E-1,6.037276670E-1
9.228747488E1,-1.100849360E-3,1.905551925E-2,-6.055760384E-1,6.058767721E-1
9.229739688E1,-7.471331046E-4,1.805036888E-2,-6.031559706E-1,6.034264652E-1
9.230731987E1,-2.096556826E-3,1.629401371E-2,-6.033359766E-1,6.035596003E-1
9.231724288E1,-4.927624832E-4,1.576244831E-2,-6.031239629E-1,6.033301022E-1
9.232716488E1,-1.691984013E-3,1.086729113E-2,-6.035104394E-1,6.036106454E-1
9.233708787E1,7.843342028E-4,1.431848947E-2,-6.053368449E-1,6.055066723E-1
9.234700988E1,7.931226282E-4,6.824088283E-3,-6.035184860E-1,6.035575865E-1
9.235693288E1,-1.599688549E-3,5.204885267E-3,-6.023802161E-1,6.024048262E-1
9.236685487E1,-8.492097841E-4,4.318851046E-3,-6.013064384E-1,6.013225478E-1
9.237677788E1,-1.882487210E-3,1.400091685E-3,-6.035275459E-1,6.035321058E-1
9.238669988E1,-6.148225511E-4,2.084524371E-3,-6.026470661E-1,6.026509849E-1
9.239662287E1,-3.030968830E-3,-3.460102715E-3,-6.061235666E-1,6.061410208E-1
9.240654488E1,-3.827520646E-3,-6.079854444E-3,-6.041914225E-1,6.042341347E-1
9.241646788E1,-2.323448425E-3,-7.554923184E-3,-6.032105684E-1,6.032623518E-1
9.242638987E1,-1.797207864E-3,-1.044418663E-2,-6.026507616E-1,6.027439352E-1
9.243631288E1,-2.466755686E-3,-1.188795175E-2,-6.015958786E-1,6.017183805E-1
9.244623588E1,-2.770089777E-3,-1.232417766E-2,-5.999479294E-1,6.000808918E-1
9.245615787E1,-3.919054754E-3,-1.659641601E-2,-6.037946343E-1,6.040353967E-1
9.246608088E1,-3.153928556E-3,-1.927768812E-2,-6.014923453E-1,6.018094532E-1
9.247600288E1,-7.822154439E-4,-1.631451212E-2,-6.024372578E-1,6.026586303E-1
9.248592588E1,-6.113863550E-3,-2.207865939E-2,-6.006457806E-1,6.010825236E-1
9.249584788E1,-1.605755650E-3,-2.174324542E-2,-6.013076901E-1,6.017028215E-1
9.250577088E1,-1.246495172E-3,-2.117892168E-2,-6.033607721E-1,6.037336514E-1
9.251569288E1,-4.173784051E-3,-2.040114813E-2,-6.004089117E-1,6.007699132E-1
9.252561587E1,-5.438785534E-3,-2.158838511E-2,-6.004152894E-1,6.008278942E-1
9.253553788E1,-7.303883787E-3,-2.307462506E-2,-6.000584960E-1,6.005464043E-1
9.254546088E1,-7.041296456E-3,-2.125408873E-2,-6.007394791E-1,6.011565835E-1
9.255538287E1,-8.015413769E-3,-2.071020752E-2,-5.984682441E-1,5.988801205E-1
9.256530588E1,-1.125142071E-2,-2.143991366E-2,-5.979918242E-1,5.984818177E-1
9.257522888E1,-9.780367836E-3,-2.147293463E-2,-5.986992121E-1,5.991639918E-1
9.258515087E1,-9.671177715E-3,-2.015573531E-2,-6.006843448E-1,6.011002141E-1
9.259507388E1,-1.282862201E-2,-2.102099732E-2,-5.971372724E-1,5.976448594E-1
9.260499588E1,-1.295512170E-2,-1.928514801E-2,-6.003391743E-1,6.007885454E-1
9.261491887E1,-1.138825435E-2,-1.865543053E-2,-5.986851454E-1,5.990839847E-1
9.262484088E1,-1.043164730E-2,-1.727857627E-2,-5.993943214E-1,5.997340419E-1
9.263476388E1,-1.069333777E-2,-1.272924058E-2,-5.976424813E-1,5.978736627E-1
9.264468587E1,-1.119401213E-2,-1.316946093E-2,-5.970008969E-1,5.972510457E-1
9.265460888E1,-1.210689452E-2,-1.107575279E-2,-6.000342369E-1,6.002585565E-1
9.266453088E1,-1.131487079E-2,-1.102115773E-2,-5.971673727E-1,5.973762326E-1
9.267445387E1,-7.837384008E-3,-1.202869508E-2,-5.975969434E-1,5.977693709E-1
9.268437688E1,-7.932192646E-3,-9.275519289E-3,-5.965697169E-1,5.966945467E-1
9.269429888E1,-9.144651704E-3,-1.058553346E-2,-5.982717872E-1,5.984353010E-1
9.270422187E1,-9.853851050E-3,-7.200123742E-3,-5.963159204E-1,5.964407909E-1
9.271414388E1,-8.465100080E-3,-5.774993449E-3,-5.961609483E-1,5.962490123E-1
9.272406688E1,-5.608327221E-3,-4.949146882E-3,-5.981319547E-1,5.981787213E-1
9.273398887E1,-5.523579195E-3,-3.772201017E-3,-5.980411768E-1,5.980785806E-1
9.274391188E1,-3.799448721E-3,-5.257179029E-3,-5.956448913E-1,5.956802080E-1
9.275383388E1,-3.293657443E-3,-3.386145458E-3,-5.936409831E-1,5.936597771E-1
9.276375392E1,-1.802553423E-3,-1.323526725E-3,-5.956399441E-1,5.956441420E-1
9.277367592E1,-1.252267975E-5,-2.967818640E-3,-5.973724127E-1,5.973797850E-1
9.278359892E1,1.421056921E-3,-5.664462224E-4,-5.943537354E-1,5.943557042E-1
9.279352092E1,1.939337468E-3,4.717176780E-4,-5.948770642E-1,5.948804124E-1
9.280344392E1,4.574002698E-3,2.057895996E-3,-5.954877138E-1,5.955088360E-1
9.281336692E1,5.470087752E-3,3.689023666E-3,-5.935287476E-1,5.935654176E-1
9.282328892E1,4.774203990E-3,1.714554615E-3,-5.952728391E-1,5.952944529E-1
9.283321192E1,1.015613694E-2,5.000703968E-3,-5.957343578E-1,5.958419079E-1
9.284313392E1,1.149251126E-2,4.981796257E-3,-5.959476829E-1,5.960793041E-1
9.285305692E1,1.456658822E-2,4.429257475E-3,-5.932182074E-1,5.934135534E-1
9.286297892E1,1.500441134E-2,4.759755917E-3,-5.963039994E-1,5.965117328E-1
9.287290192E1,1.647966355E-2,3.513579257E-3,-5.937811732E-1,5.940202069E-1
9.288282392E1,1.844747365E-2,5.905098282E-3,-5.947766304E-1,5.950919421E-1
9.289274692E1,2.088488638E-2,3.397659399E-3,-5.924311876E-1,5.928089360E-1
9.290266892E1,2.323273011E-2,7.597730495E-3,-5.945641398E-1,5.950663842E-1
9.291259192E1,1.960554533E-2,9.685604833E-3,-5.917702317E-1,5.921741260E-1
9.292251492E1,1.791257411E-2,1.121665630E-2,-5.935761333E-1,5.939522705E-1
9.293243692E1,1.545486040E-2,8.899959736E-3,-5.924495459E-1,5.927179147E-1
9.294235992E1,1.289476361E-2,1.205846760E-2,-5.934343934E-1,5.936969436E-1
9.295228192E1,1.082333736E-2,1.028333884E-2,-5.931624770E-1,5.933503314E-1
9.296220492E1,4.575294908E-3,1.219335850E-2,-5.918197036E-1,5.919629827E-1
9.297212692E1,2.149638953E-3,1.141072717E-2,-5.911691785E-1,5.912832005E-1
9.298204992E1,2.718490083E-3,1.334791165E-2,-5.902056694E-1,5.903628453E-1
9.299197192E1,-2.492972999E-4,9.944652207E-3,-5.930490494E-1,5.931324753E-1
9.300189492E1,-4.335651640E-3,1.241952833E-2,-5.925843120E-1,5.927303007E-1
9.301181692E1,-8.785755374E-3,1.252711844E-2,-5.929476023E-1,5.931449884E-1
9.302173992E1,-6.944977213E-3,1.237957831E-2,-5.898321867E-1,5.900029620E-1
9.303166292E1,-1.116482448E-2,1.211772766E-2,-5.902953744E-1,5.905252930E-1
9.304158492E1,-1.264527626E-2,1.108868327E-2,-5.916940570E-1,5.919330359E-1
9.305150792E1,-1.153469924E-2,9.546176530E-3,-5.905419588E-1,5.907317360E-1
9.306142992E1,-1.492729969E-2,8.957617916E-3,-5.939904451E-1,5.942454982E-1
9.307135292E1,-1.325831655E-2,7.291679271E-3,-5.899949074E-1,5.901889039E-1
9.308127492E1,-1.066466328E-2,8.702090941E-3,-5.907560587E-1,5.909163920E-1
9.309119792E1,-9.426116012E-3,3.158000298E-3,-5.909540057E-1,5.910376143E-1
9.310111992E1,-6.195168942E-3,3.249346279E-3,-5.917201638E-1,5.917615150E-1
9.311104292E1,-3.728578798E-3,1.965641044E-3,-5.917382836E-1,5.917532952E-1
9.312096492E1,-2.743475605E-3,9.483126923E-4,-5.906866193E-1,5.906937516E-1
9.313088792E1,-3.538907622E-4,-3.739169799E-3,-5.889814496E-1,5.889934249E-1
9.314081092E1,-4.862498608E-4,-4.491247237E-3,-5.899484158E-1,5.899657117E-1
9.315073292E1,8.364490233E-3,-6.338346750E-3,-5.896860957E-1,5.897794764E-1
9.316065592E1,6.485896185E-3,-9.244387969E-3,-5.900621414E-1,5.901701927E-1
9.317057792E1,1.158437040E-2,-8.259307593E-3,-5.911377668E-1,5.913089490E-1
9.318050092E1,1.586673409E-2,-1.046866551E-2,-5.894530416E-1,5.897594717E-1
9.319042292E1,1.774298027E-2,-1.517614163E-2,-5.909486413E-1,5.914096933E-1
9.320034592E1,1.917922311E-2,-1.254467200E-2,-5.903185606E-1,5.907632473E-1
9.321026792E1,2.169333398E-2,-1.201691013E-2,-5.878617167E-1,5.883845723E-1
9.322019092E1,2.199666947E-2,-1.461216062E-2,-5.905206203E-1,5.911107948E-1
9.323011292E1,2.357633784E-2,-1.666490920E-2,-5.900810361E-1,5.907869261E-1
9.324003592E1,2.347860113E-2,-1.727104560E-2,-5.894029737E-1,5.901232067E-1
9.324995892E1,2.182874270E-2,-1.934837364E-2,-5.892338753E-1,5.899554334E-1
9.325988092E1,2.058158442E-2,-2.080006339E-2,-5.892357230E-1,5.899618475E-1
9.326980392E1,1.837173291E-2,-1.937687583E-2,-5.864742994E-1,5.870818408E-1
9.327972592E1,1.310240198E-2,-1.713502780E-2,-5.887086987E-1,5.891037380E-1
9.328964892E1,1.099211257E-2,-1.819150336E-2,-5.889986753E-1,5.893820466E-1
9.329957092E1,9.549478069E-3,-1.978673600E-2,-5.857395530E-1,5.861514577E-1
9.330949392E1,2.818495734E-3,-1.633662544E-2,-5.858284235E-1,5.860629412E-1
9.331941592E1,-1.830584602E-3,-1.891350001E-2,-5.880748034E-1,5.883817178E-1
9.332933892E1,-5.015635397E-3,-1.841826737E-2,-5.859134197E-1,5.862242955E-1
9.333926192E1,-1.168419048E-2,-1.632209495E-2,-5.856764317E-1,5.860203185E-1
9.334918392E1,-1.704604179E-2,-1.515887398E-2,-5.850226879E-1,5.854672530E-1
9.335910692E1,-1.787907816E-2,-1.780818589E-2,-5.852210522E-1,5.857648614E-1
9.336902892E1,-1.978543773E-2,-1.497621089E-2,-5.876686573E-1,5.881923165E-1
9.337895192E1,-2.291731536E-2,-1.264168415E-2,-5.870300531E-1,5.876132221E-1
9.338887392E1,-2.242006361E-2,-1.387981698E-2,-5.823070407E-1,5.829037641E-1
9.339879692E1,-2.566246316E-2,-1.207525935E-2,-5.865574479E-1,5.872427212E-1
9.340871892E1,-2.886844426E-2,-8.890436962E-3,-5.854932666E-1,5.862719439E-1
9.341864192E1,-2.877416834E-2,-8.634507656E-3,-5.825874805E-1,5.833615345E-1
9.342856392E1,-2.753063105E-2,-5.689274520E-3,-5.847864151E-1,5.854617449E-1
9.343848692E1,-2.800121158E-2,-7.958021015E-3,-5.866282582E-1,5.873500756E-1
9.344840992E1,-2.979232557E-2,-4.817707464E-3,-5.858654976E-1,5.866422881E-1
9.345833192E1,-2.549025416E-2,-4.946870729E-3,-5.835128427E-1,5.840902859E-1
9.346825492E1,-2.178510651E-2,-4.971155897E-3,-5.843243003E-1,5.847513926E-1
9.347817692E1,-2.308712713E-2,-4.367684014E-3,-5.855408311E-1,5.860120792E-1
9.348809992E1,-1.895425655E-2,-4.732357338E-4,-5.837705731E-1,5.840783936E-1
9.349802192E1,-1.544660702E-2,9.508337826E-5,-5.848292112E-1,5.850331726E-1
9.350794492E1,-1.299298741E-2,-3.194054589E-4,-5.849726200E-1,5.851169848E-1
9.351786692E1,-1.004326995E-2,1.747208647E-3,-5.857140422E-1,5.858027477E-1
9.352778992E1,-3.574549919E-3,-7.751667872E-4,-5.826001763E-1,5.826116578E-1
9.353771192E1,-2.679993864E-3,8.427025750E-4,-5.809665918E-1,5.809733844E-1
9.354763492E1,3.891344881E-3,-1.305348240E-3,-5.817957520E-1,5.818102299E-1
9.355755792E1,4.003197420E-3,-3.741681576E-5,-5.840248466E-1,5.840385675E-1
9.356747992E1,6.723765749E-3,1.221401617E-4,-5.825615525E-1,5.826003660E-1
9.357740292E1,1.172864437E-2,1.325621270E-3,-5.827799439E-1,5.828994608E-1
9.358732492E1,1.388751157E-2,2.351521514E-3,-5.827102065E-1,5.828804143E-1
9.359724792E1,1.728037745E-2,2.064433880E-3,-5.830566287E-1,5.833162998E-1
9.360716992E1,2.071441710E-2,2.297321334E-4,-5.819655657E-1,5.823341476E-1
9.361709292E1,2.227449603E-2,2.734074369E-4,-5.814340115E-1,5.818605826E-1
9.362701492E1,2.479570173E-2,1.936352812E-3,-5.813435316E-1,5.818753114E-1
