"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.318461217E1,-7.740080397E0,4.869883962E0,2.862164115E0,9.582097775E0
1.319460617E1,-7.668007032E0,6.232819644E0,5.789649814E-1,9.898564189E0
1.320459917E1,-7.158838509E0,6.663320312E0,-8.555815512E-1,9.817373690E0
1.321459317E1,-6.801473061E0,5.856289946E0,-8.183926749E-1,9.012543165E0
1.322458717E1,-7.244362224E0,3.887972732E0,1.390929812E-1,8.222923012E0
1.323458117E1,-8.042446935E0,1.576211265E0,1.526052534E0,8.336319991E0
1.324457517E1,-8.867598406E0,-7.925260547E-1,4.324635780E0,9.897720630E0
1.325456917E1,-8.345629744E0,-3.069158765E0,6.691249537E0,1.112843618E1
1.326456317E1,-5.969743472E0,-4.420351776E0,6.759656698E0,1.004342101E1
1.327455717E1,-3.471409195E0,-3.973880609E0,5.494085927E0,7.617571074E0
1.328455117E1,-2.049987761E0,-1.774857115E0,5.003830224E0,5.691299017E0
1.329454517E1,-7.275387112E-1,7.182816187E-1,4.455124583E0,4.570927271E0
1.330453917E1,1.137246095E0,2.931396317E0,2.275653886E0,3.881367499E0
1.331453217E1,8.122185268E-1,5.791130329E0,3.721629971E-1,5.859641177E0
1.332452617E1,-1.897393705E-1,6.682911408E0,-1.180351696E0,6.789001108E0
1.333452017E1,-5.221722183E-1,3.776618357E0,-2.446839895E0,4.530180516E0
1.334451417E1,-2.494473360E0,9.321868005E-1,2.813604158E-1,2.677785141E0
1.335450817E1,-2.173779602E0,-2.963687566E0,4.065036362E0,5.480262984E0
1.336450217E1,-1.777839780E0,-5.765385039E0,7.204632148E0,9.397185925E0
1.337449617E1,-9.421132531E-1,-6.839032651E0,8.204351074E0,1.072246807E1
1.338449017E1,8.814544572E-1,-5.863060437E0,6.166824460E0,8.554657420E0
1.339448417E1,2.413864523E0,-3.703393967E0,2.911504675E0,5.293271983E0
1.340447817E1,3.292103450E0,-2.458446326E0,-7.270001096E-1,4.172581050E0
1.341447217E1,3.436480560E0,-2.076466438E0,-3.082512928E0,5.061916382E0
1.342446517E1,3.102660387E0,-2.431336295E0,-4.060992427E0,5.659466154E0
1.343445917E1,2.742778589E0,-3.168374905E0,-4.787822383E0,6.362757036E0
1.344445317E1,2.511152543E0,-3.594178796E0,-5.659791926E0,7.159417082E0
1.345444717E1,2.215421133E0,-3.776075735E0,-6.636015569E0,7.950065496E0
1.346444117E1,2.035906058E0,-3.930557126E0,-7.529062570E0,8.733898097E0
1.347443517E1,2.169585687E0,-4.422082552E0,-8.185499066E0,9.553235635E0
1.348442917E1,2.438868971E0,-5.101251853E0,-8.584430031E0,1.027926511E1
1.349442317E1,2.653611474E0,-5.842452511E0,-8.429178854E0,1.059372273E1
1.350441717E1,2.845438739E0,-6.708750839E0,-7.697282871E0,1.059962372E1
1.351441117E1,3.185511924E0,-7.761779999E0,-6.714304524E0,1.074591086E1
1.352440517E1,3.964227148E0,-8.727030172E0,-6.477306349E0,1.156856301E1
1.353439817E1,4.617773365E0,-9.214492076E0,-6.432831842E0,1.214956874E1
1.354439217E1,4.387488963E0,-9.534711333E0,-6.402426320E0,1.229438255E1
1.355438617E1,3.821536667E0,-9.727603376E0,-6.624624023E0,1.237400717E1
1.356438017E1,3.039758087E0,-9.282051975E0,-6.485549753E0,1.172428990E1
1.357437417E1,2.140418313E0,-8.559184093E0,-6.094288580E0,1.072293692E1
1.358436775E1,2.248514327E0,-7.731788460E0,-5.234433299E0,9.603939891E0
1.359436175E1,2.984466816E0,-6.197167416E0,-3.649019832E0,7.786351642E0
1.360435575E1,3.706948490E0,-3.980771845E0,-1.368001710E0,5.608871568E0
1.361434975E1,4.374558138E0,-1.185068937E0,2.349410080E0,5.104985309E0
1.362434375E1,6.493324796E0,1.701003273E0,5.109349077E0,8.435764757E0
1.363433675E1,8.299401657E0,4.662661855E0,4.457151813E0,1.051126471E1
1.364433075E1,6.832853313E0,7.493763514E0,1.515019423E0,1.025376320E1
1.365432475E1,3.177718755E0,7.257242471E0,-5.920960736E-1,7.944560562E0
1.366431875E1,9.170478476E-1,3.308221884E0,2.445311433E-1,3.441671726E0
1.367431275E1,-2.243733059E-1,8.474192767E-1,4.900062611E0,4.977858616E0
1.368430675E1,1.413020593E-1,-4.089468075E-1,1.084110736E1,1.084973791E1
1.369430075E1,-4.246847346E-1,-7.856096756E-1,1.400797222E1,1.403641071E1
1.370429475E1,-2.045853926E0,-6.304921807E-1,1.401814755E1,1.418067345E1
1.371428875E1,-2.912799248E0,-2.017494784E-1,1.331660797E1,1.363294356E1
1.372428275E1,-3.142395141E0,5.733909038E-1,1.230978877E1,1.271748104E1
1.373427675E1,-3.567926552E0,1.270889837E0,1.000775283E1,1.070048493E1
1.374426975E1,-3.301331525E0,2.250077142E0,5.635975631E0,6.908390428E0
1.375426375E1,-1.809338730E0,3.550983368E0,1.023553346E0,4.114711530E0
1.376425775E1,5.360032953E-2,4.563312983E0,-2.763019896E0,5.334883065E0
1.377425175E1,8.178811897E-1,4.956681200E0,-4.854981163E0,6.986305193E0
1.378424575E1,3.718731214E-1,4.320609387E0,-4.432392948E0,6.200972693E0
1.379423975E1,-7.429489750E-1,2.962341537E0,-1.924270139E0,3.609744607E0
1.380423375E1,-1.852118422E0,1.342615000E0,1.485356498E0,2.727497317E0
1.381422775E1,-2.902836177E0,1.809878063E-1,4.320365558E0,5.208144873E0
1.382422175E1,-3.623525095E0,-2.720424757E-1,5.082848911E0,6.248143266E0
1.383421575E1,-4.013647522E0,1.594794813E-1,3.856225859E0,5.568238322E0
1.384420875E1,-3.983746031E0,1.371613389E0,1.160078815E0,4.370050181E0
1.385420275E1,-4.046581672E0,2.797296566E0,-1.836290009E0,5.250871576E0
1.386419675E1,-4.499001212E0,3.821099003E0,-4.185796568E0,7.236207737E0
1.387419075E1,-5.654131821E0,4.127641330E0,-5.689381760E0,9.020847766E0
1.388418475E1,-6.959402263E0,3.566097836E0,-6.265807881E0,1.002051306E1
1.389417875E1,-8.180904323E0,2.096958737E0,-5.673808286E0,1.017430744E1
1.390417275E1,-9.286007617E0,5.815843879E-1,-4.144239237E0,1.018542570E1
1.391416675E1,-9.291306948E0,-3.637485614E-1,-1.974981287E0,9.505853402E0
1.392416075E1,-7.668270741E0,-8.031985389E-1,7.094385821E-1,7.742790657E0
1.393415475E1,-5.001676694E0,-1.013217223E0,2.399603164E0,5.639279585E0
1.394414875E1,-3.083744060E0,-2.119679993E-1,3.009488806E0,4.314096746E0
1.395414175E1,-2.822040813E0,3.000043506E0,2.566258165E0,4.852819424E0
1.396413575E1,-1.307391373E0,6.692197956E0,3.604147714E-1,6.828227039E0
1.397412975E1,2.309677665E0,8.132699293E0,-1.190369731E0,8.537703954E0
1.398412375E1,3.341038797E0,8.181044072E0,1.925210956E0,9.044250084E0
1.399411775E1,-1.984525989E-1,6.443053359E0,7.092576107E0,9.584203455E0
1.400411175E1,-6.005706772E0,1.733914618E0,1.167721242E1,1.324508451E1
1.401410575E1,-9.983107989E0,-4.264862033E0,1.475359162E1,1.831720391E1
1.402409975E1,-1.049770156E1,-7.136885723E0,1.679137201E1,2.104963301E1
1.403409375E1,-5.806853492E0,-7.257987406E0,1.700321663E1,1.937801085E1
1.404408775E1,-1.154398756E0,-6.287574141E0,1.430648194E1,1.566976868E1
1.405408075E1,1.405967243E0,-4.416273928E0,9.464314365E0,1.053819082E1
1.406407475E1,3.198372290E0,-1.824275150E0,5.201198310E0,6.372599862E0
1.407406875E1,4.288666633E0,-6.114465567E-1,1.952282395E0,4.751624452E0
1.408406275E1,4.226956581E0,-5.468079266E-1,-8.123425609E-1,4.338900930E0
1.409405675E1,3.735000507E0,-9.117811874E-1,-3.253411254E0,5.036492679E0
1.410405075E1,3.194925357E0,-1.433335282E0,-5.315621889E0,6.365362058E0
1.411404475E1,2.774454126E0,-2.223552563E0,-6.493451096E0,7.403153979E0
1.412403875E1,2.578415696E0,-3.305638000E0,-6.892081515E0,8.066985663E0
1.413403275E1,2.898664189E0,-4.168963603E0,-6.779755332E0,8.470395149E0
1.414402675E1,3.652177036E0,-4.779877771E0,-6.664830648E0,8.978061939E0
1.415401975E1,4.249401703E0,-5.422487941E0,-7.089778799E0,9.885633704E0
1.416401375E1,4.659958979E0,-6.025673844E0,-7.827388097E0,1.092208622E1
1.417400775E1,4.922844533E0,-6.394670573E0,-8.462410920E0,1.169352849E1
1.418400175E1,4.983114123E0,-6.689737448E0,-8.988337562E0,1.226271689E1
1.419399575E1,5.117654462E0,-7.233645447E0,-9.670923391E0,1.311650765E1
1.420398975E1,4.845308114E0,-7.954719404E0,-1.041460444E1,1.397206345E1
1.421398375E1,3.896596498E0,-8.679112240E0,-1.046601784E1,1.414383197E1
1.422397775E1,2.987043099E0,-9.077525142E0,-9.705889741E0,1.362087313E1
1.423397175E1,2.262863394E0,-9.349218357E0,-8.325175014E0,1.272151617E1
1.424396575E1,1.640083179E0,-9.219273344E0,-6.034439405E0,1.113998801E1
1.425395875E1,1.958379726E0,-8.484903404E0,-3.712079129E0,9.466169679E0
1.426395275E1,2.818232814E0,-6.831854024E0,-6.634636796E-1,7.420030300E0
1.427394675E1,4.099942485E0,-4.038476847E0,2.922996207E0,6.454667338E0
1.428394075E1,5.338007954E0,-8.515925807E-1,4.859741966E0,7.268880988E0
1.429393475E1,5.147050754E0,2.874606697E0,4.045289145E0,7.149815340E0
1.430392875E1,4.070914860E0,5.705249349E0,3.070948890E0,7.651989612E0
1.431392275E1,1.997109928E0,6.117296789E0,3.696093426E0,7.420975319E0
1.432391675E1,9.331650397E-1,3.800666785E0,4.145969428E0,5.701309279E0
1.433391075E1,1.593092177E-2,2.796103442E0,5.378400519E0,6.061818242E0
1.434390475E1,-1.074611233E0,3.144894241E0,8.950324228E0,9.547431743E0
1.435389775E1,-7.429476593E-1,2.186900169E0,1.333981323E1,1.353828352E1
1.436389175E1,-4.261485485E-1,4.642300388E-1,1.694182086E1,1.695353669E1
1.437388575E1,-1.523349951E0,-3.463361380E-1,1.661434638E1,1.668763163E1
1.438387975E1,-1.807635436E0,7.221448740E-1,1.154056299E1,1.170357353E1
1.439387375E1,-5.179214387E-1,2.751524854E0,5.578750101E0,6.241921526E0
1.440386775E1,1.131517359E0,4.039745692E0,5.818347949E-1,4.235375842E0
1.441386175E1,2.190722786E0,4.625180033E0,-3.340371630E0,6.111435126E0
1.442385575E1,2.993426212E0,5.023099138E0,-6.015301468E0,8.389039110E0
1.443384975E1,2.985952886E0,4.866664485E0,-7.351473860E0,9.308303054E0
1.444384375E1,2.130164051E0,3.618159397E0,-7.304993758E0,8.425651910E0
1.445383675E1,5.415637051E-1,1.881714104E0,-5.998985397E0,6.310464722E0
1.446383075E1,-1.293087768E0,5.374748933E-1,-4.110184468E0,4.342185118E0
1.447382475E1,-2.742650535E0,-2.946613696E-1,-2.940162463E0,4.031564534E0
1.448381875E1,-4.154214879E0,-3.875473139E-1,-2.364802875E0,4.795830149E0
1.449381275E1,-5.421572267E0,-7.180965543E-3,-2.694158991E0,6.054088708E0
1.450380675E1,-6.401146365E0,8.739824465E-1,-3.749430558E0,7.469722191E0
1.451380075E1,-7.149958928E0,2.341159366E0,-5.123904551E0,9.102600601E0
1.452379475E1,-7.736333501E0,4.027076530E0,-5.722017410E0,1.043118807E1
1.453378875E1,-8.392606859E0,4.689802583E0,-5.654839334E0,1.115380231E1
1.454378275E1,-8.869616280E0,4.087695492E0,-4.638205583E0,1.081167417E1
1.455377575E1,-8.193224407E0,3.127334467E0,-2.710907171E0,9.179224626E0
1.456376975E1,-7.178155956E0,2.092504766E0,-3.464989829E-1,7.484955622E0
1.457376375E1,-6.068638600E0,1.305918898E0,1.732706584E0,6.444848386E0
1.458375787E1,-4.659381275E0,1.655186245E0,3.133557367E0,5.853943725E0
1.459375187E1,-3.748766607E0,2.652021031E0,2.904861653E0,5.433662471E0
1.460374587E1,-3.399211284E0,3.446490701E0,1.163811677E0,4.978693917E0
1.461373987E1,-1.776158559E0,3.609359045E0,-6.510564727E-1,4.075056622E0
1.462373387E1,-1.749936866E0,4.209288634E0,1.798814619E0,4.900624845E0
1.463372787E1,-4.569983779E0,3.472476604E0,7.509969656E0,9.452115623E0
1.464372087E1,-7.158199409E0,3.716197908E-3,1.214049200E1,1.409366448E1
1.465371487E1,-7.896726134E0,-4.879187174E0,1.408576592E1,1.686930801E1
1.466370887E1,-9.470117726E0,-6.665335847E0,1.383505719E1,1.804213511E1
1.467370287E1,-8.165491063E0,-6.210777980E0,1.190818914E1,1.571795076E1
1.468369687E1,-4.462260525E0,-4.189442014E0,9.606735581E0,1.139089820E1
1.469369087E1,1.849056600E-1,-1.958753217E0,7.454124069E0,7.709401397E0
1.470368487E1,3.891627826E0,-3.753278026E-1,5.936364056E0,7.108168281E0
1.471367887E1,5.308401162E0,7.467069805E-1,4.319836970E0,6.884597712E0
1.472367287E1,5.652589910E0,1.203709568E0,1.432206477E0,5.954150217E0
1.473366687E1,5.667349452E0,1.617659692E0,-2.654692039E0,6.463981939E0
1.474365987E1,5.399531187E0,2.004935403E0,-6.315965881E0,8.547872719E0
1.475365387E1,5.030789981E0,1.860985724E0,-8.163020614E0,9.767651778E0
1.476364787E1,4.457534806E0,9.978469393E-1,-8.991054178E0,1.008485847E1
1.477364187E1,3.593824748E0,-1.537501967E-1,-9.169452728E0,9.849775570E0
1.478363587E1,3.774304029E0,-1.122252884E0,-8.650038130E0,9.504103434E0
1.479362987E1,4.467091495E0,-2.389185179E0,-7.270577046E0,8.861399598E0
1.480362387E1,4.814875988E0,-4.012921298E0,-6.276375554E0,8.870144205E0
1.481361787E1,4.839171169E0,-5.181365724E0,-6.195791566E0,9.415517060E0
1.482361187E1,4.392121419E0,-5.884156022E0,-6.812989737E0,1.001652893E1
1.483360487E1,3.798586346E0,-6.306022106E0,-7.709189556E0,1.065958614E1
1.484359887E1,3.468339699E0,-6.661428153E0,-8.164736187E0,1.109355319E1
1.485359287E1,2.892057420E0,-7.127350084E0,-7.810154014E0,1.096182563E1
1.486358687E1,2.217028825E0,-7.760816377E0,-6.689475492E0,1.048306110E1
1.487358087E1,2.054599752E0,-8.617358626E0,-4.636410488E0,9.998827534E0
1.488357487E1,2.027733697E0,-8.920099971E0,-2.235404577E0,9.416842414E0
1.489356887E1,2.214019409E0,-8.555364107E0,1.130488980E-1,8.837924926E0
1.490356287E1,3.090026893E0,-7.873333179E0,3.475611881E0,9.144261561E0
1.491355687E1,4.033233941E0,-6.168169320E0,7.188083358E0,1.029474775E1
1.492355087E1,5.441383218E0,-3.401016027E0,8.860344350E0,1.093989321E1
1.493354387E1,7.253952827E0,-3.067107269E-1,7.047115175E0,1.011808951E1
1.494353787E1,6.997844782E0,3.206285912E0,3.184615254E0,8.330178585E0
1.495353187E1,4.069378504E0,6.063961996E0,-6.219806081E-1,7.329279390E0
1.496352587E1,1.247313425E0,5.555093436E0,-2.729260996E0,6.313772204E0
1.497351987E1,1.694699243E-1,3.295465014E0,-2.166342528E0,3.947385168E0
1.498351387E1,-4.653948773E-1,2.470247761E0,2.694455445E-1,2.528105476E0
1.499350787E1,-8.464178679E-1,1.903570996E0,3.574937949E0,4.137654780E0
1.500350187E1,-3.586181413E-1,7.091345268E-1,7.258817711E0,7.302185516E0
1.501349587E1,1.407801953E0,1.410450742E-1,9.586019481E0,9.689869428E0
1.502348887E1,2.928369799E0,7.270132658E-1,8.539985930E0,9.057331707E0
1.503348287E1,2.285740187E0,1.319622140E0,5.022398057E0,5.673666631E0
1.504347687E1,6.744467971E-1,1.280240266E0,1.932966118E0,2.414591401E0
1.505347087E1,-1.032904359E0,9.871053118E-1,2.092741871E-1,1.443975068E0
1.506346487E1,-2.061216900E0,1.880935255E-1,-1.976171780E-1,2.079193794E0
1.507345887E1,-2.304685020E0,-4.923557308E-1,7.657133549E-1,2.477963710E0
1.508345287E1,-2.217895529E0,-8.367234036E-1,1.421427135E0,2.763986565E0
1.509344687E1,-2.191194949E0,-9.146530473E-1,1.322346066E0,2.717816149E0
1.510344087E1,-2.566290910E0,-7.951002914E-1,8.971757197E-1,2.832482617E0
1.511343387E1,-2.914330049E0,-4.911193371E-1,1.642307460E-1,2.959981347E0
1.512342787E1,-2.914254620E0,-6.156211764E-2,-4.444094396E-1,2.948587736E0
1.513342187E1,-2.679211461E0,6.962493101E-1,-1.173132139E0,3.006522272E0
1.514341587E1,-2.540406748E0,1.665943953E0,-2.270768538E0,3.792812340E0
1.515340987E1,-2.818834493E0,2.414321482E0,-3.435366080E0,5.057323029E0
1.516340387E1,-3.498752822E0,2.684431271E0,-4.706635548E0,6.449795403E0
1.517339787E1,-4.744791261E0,2.562280012E0,-5.628377175E0,7.794674630E0
1.518339187E1,-5.736240177E0,2.209554037E0,-6.397061500E0,8.871807947E0
1.519338587E1,-6.395704361E0,1.597043287E0,-6.110174296E0,8.988315274E0
1.520337987E1,-6.764988189E0,2.857765254E-1,-4.444715370E0,8.099520242E0
1.521337287E1,-7.123257033E0,-1.030008672E0,-1.833776291E0,7.427277031E0
1.522336687E1,-6.764957199E0,-1.469484231E0,9.835531282E-1,6.992239024E0
1.523336087E1,-6.216265007E0,-1.329812083E0,1.735216793E0,6.589486182E0
1.524335487E1,-6.297376413E0,1.133795580E-1,1.802725822E-1,6.300976339E0
1.525334887E1,-5.679798174E0,2.764093737E0,-2.821965092E0,6.918367471E0
1.526334287E1,-2.552515747E0,5.540658415E0,-6.320622019E0,8.784332360E0
1.527333687E1,1.877246977E0,8.330341029E0,-7.817805680E0,1.157742301E1
1.528333087E1,4.872373706E0,8.960203099E0,-4.131123932E0,1.100415604E1
1.529332487E1,2.527917972E0,7.165575671E0,2.391319998E0,7.965817931E0
1.530331787E1,-4.276447414E0,3.305893523E0,8.016537922E0,9.668599419E0
1.531331187E1,-9.615235094E0,-1.500629425E0,1.312009241E1,1.633528265E1
1.532330587E1,-1.133197644E1,-4.839396579E0,1.678260820E1,2.082040795E1
1.533329987E1,-9.623841026E0,-5.832225146E0,2.005512640E1,2.299654890E1
1.534329387E1,-5.950285692E0,-5.552272739E0,1.989608681E1,2.149622997E1
1.535328787E1,-2.157514987E0,-4.096366620E0,1.558409154E1,1.625727528E1
1.536328187E1,1.343361543E0,-1.903630930E0,1.083266866E1,1.108039446E1
1.537327587E1,3.489386752E0,-2.086292392E-1,6.937730727E0,7.768619807E0
1.538326987E1,3.856534592E0,3.954094800E-1,2.979379154E0,4.889366816E0
1.539326387E1,3.692869856E0,2.161610377E-1,-4.376547360E-1,3.724990609E0
1.540325687E1,3.882701467E0,-3.954647362E-2,-2.757858558E0,4.762637760E0
1.541325087E1,3.937934266E0,-5.632809949E-1,-4.014009465E0,5.651272754E0
1.542324487E1,3.531592831E0,-1.387028258E0,-4.755566218E0,6.083699973E0
1.543323887E1,3.081537905E0,-2.555611555E0,-5.196266769E0,6.559589515E0
1.544323287E1,2.716695330E0,-3.654354539E0,-5.313951924E0,6.998058707E0
1.545322687E1,2.467190252E0,-4.495802785E0,-5.822997655E0,7.759289408E0
1.546322087E1,2.422399557E0,-4.983221127E0,-7.170100831E0,9.061504199E0
1.547321487E1,2.543902213E0,-5.221464175E0,-8.935228472E0,1.065708377E1
1.548320787E1,2.954143448E0,-5.495158891E0,-1.038875741E1,1.211816880E1
1.549320187E1,2.866433167E0,-5.859495975E0,-1.116814097E1,1.293358051E1
1.550319587E1,2.666544346E0,-6.296753685E0,-1.100520128E1,1.295662074E1
1.551318987E1,2.579529591E0,-7.022703050E0,-9.938644592E0,1.243981460E1
1.552318387E1,2.384089039E0,-7.963631145E0,-8.675137303E0,1.201504510E1
1.553317787E1,2.040440866E0,-8.769285661E0,-7.230585015E0,1.154751617E1
1.554317187E1,1.956628923E0,-9.327711128E0,-5.158483230E0,1.083718325E1
1.555316587E1,2.404423023E0,-9.277387651E0,-2.513905120E0,9.908122459E0
1.556315987E1,3.636396863E0,-8.535105844E0,-2.370408601E-1,9.280495799E0
1.557315287E1,5.258240823E0,-6.642442828E0,1.855226802E0,8.672543443E0
1.558314687E1,5.956156297E0,-4.412381144E0,3.383531098E0,8.148201513E0
1.559314075E1,5.531451974E0,-1.519883721E0,4.566282492E0,7.331980855E0
1.560313475E1,5.682559814E0,1.794980892E0,4.430818877E0,7.426008239E0
1.561312875E1,7.432518607E0,4.798256739E0,2.581197217E0,9.215648629E0
1.562312275E1,8.161627223E0,7.064598350E0,9.099337596E-1,1.083275995E1
1.563311675E1,5.725476038E0,7.047563657E0,5.476888096E-1,9.096658309E0
1.564311075E1,2.353689949E0,3.957684991E0,1.399952066E0,4.812794682E0
1.565310475E1,4.999087255E-1,1.386530075E0,3.598214545E0,3.888382992E0
1.566309875E1,-1.324497402E-1,6.918410942E-1,6.862246681E0,6.898305339E0
1.567309175E1,4.493493866E-1,-5.522484684E-1,1.124333499E1,1.126585438E1
1.568308575E1,1.261739968E0,-1.156912255E0,1.514437742E1,1.524082022E1
1.569307975E1,1.707162145E0,-9.210241735E-3,1.421667689E1,1.431881243E1
1.570307375E1,1.299191823E0,1.635967324E0,8.950904857E0,9.191462682E0
1.571306775E1,8.635350801E-2,2.868545181E0,3.409884499E0,4.456828545E0
1.572306175E1,-9.374415471E-1,3.809480586E0,-8.704720706E-1,4.018539612E0
1.573305575E1,-1.117446473E0,4.198403457E0,-4.036426520E0,5.930262833E0
1.574304975E1,-7.481608906E-1,3.980951647E0,-5.672845834E0,6.970573907E0
1.575304375E1,-3.803144543E-1,3.327807133E0,-5.781011138E0,6.681244583E0
1.576303675E1,-5.918318526E-1,2.176105332E0,-4.784481284E0,5.289325147E0
1.577303075E1,-1.365377772E0,7.494019622E-1,-3.408592265E0,3.747580685E0
1.578302475E1,-2.259675785E0,-4.505963784E-1,-2.460351641E0,3.370831047E0
1.579301875E1,-3.085781522E0,-9.206274399E-1,-2.616298637E0,4.149050619E0
1.580301275E1,-3.592166770E0,-8.143741760E-1,-3.321192763E0,4.959555299E0
1.581300675E1,-3.795717994E0,-1.838358754E-1,-4.670509111E0,6.021206364E0
1.582300075E1,-3.381770794E0,9.979223683E-1,-6.285588427E0,7.206999697E0
1.583299475E1,-3.594671132E0,2.301059453E0,-7.086023718E0,8.272138011E0
1.584298875E1,-5.199625409E0,2.266367338E0,-7.062486336E0,9.058213872E0
1.585298175E1,-6.771596712E0,1.539353488E0,-6.253125270E0,9.344822462E0
1.586297575E1,-8.087179888E0,9.860042810E-1,-4.976853510E0,9.546923790E0
1.587296975E1,-9.616414477E0,-3.807180583E-2,-3.446359431E0,1.021539379E1
1.588296375E1,-1.070223482E1,-1.619737500E0,-2.010879682E0,1.100931500E1
1.589295775E1,-1.027107751E1,-2.707827735E0,-5.527834886E-1,1.063639666E1
1.590295175E1,-8.526251990E0,-2.577392141E0,2.683415902E-1,8.911337186E0
1.591294575E1,-6.180402864E0,-1.886341883E0,-3.465948772E-1,6.471150846E0
1.592293975E1,-3.954025803E0,-1.067818815E0,-7.515911597E-1,4.164066083E0
1.593293375E1,-2.795556727E0,3.001878655E-1,8.837130904E-2,2.813016114E0
1.594292675E1,-3.147324344E0,9.166241437E-1,1.819395649E0,3.749140018E0
1.595292075E1,-5.062637426E0,2.377947123E0,3.690065532E0,6.700859188E0
1.596291475E1,-5.004226080E0,3.971839930E0,4.303356593E0,7.703029862E0
1.597290875E1,-1.845610032E0,3.925221249E0,4.242430944E0,6.067277690E0
1.598290275E1,2.357043912E0,4.274539760E0,5.017539605E0,7.000217843E0
1.599289675E1,1.720932776E0,7.358880528E0,5.189738352E0,9.167775979E0
1.600289075E1,-1.813256803E0,8.805639555E0,8.782365882E-1,9.033188125E0
1.601288475E1,-4.349628826E0,7.234958732E0,-2.428584888E0,8.784185980E0
1.602287875E1,-5.257978283E0,5.201467282E0,6.258859634E-1,7.422488178E0
1.603287175E1,-3.555165589E0,9.170638543E-1,6.785705459E0,7.715309913E0
1.604286575E1,-2.657189970E0,-2.611828440E0,1.232256143E1,1.287353201E1
1.605285975E1,-1.297073669E0,-4.584315012E0,1.392995517E1,1.472216000E1
1.606285375E1,4.712565648E-1,-4.057204601E0,1.229979003E1,1.296024023E1
1.607284775E1,2.310033760E0,-2.459830654E0,8.875702647E0,9.495531596E0
1.608284175E1,4.436507633E0,-1.410986347E0,4.914091251E0,6.769178331E0
1.609283575E1,5.749012250E0,-9.181160608E-1,1.825686668E0,6.101410555E0
1.610282975E1,6.187007879E0,-1.127173316E0,-3.512048221E-1,6.298645172E0
1.611282275E1,6.071644068E0,-2.002050094E0,-2.247163328E0,6.776637020E0
1.612281675E1,4.940777943E0,-2.983580671E0,-3.883116619E0,6.956409633E0
1.613281075E1,3.343682908E0,-4.212586463E0,-4.515587132E0,7.022579814E0
1.614280475E1,1.850791104E0,-6.067110137E0,-3.450133224E0,7.220711349E0
1.615279875E1,1.331946024E0,-7.615846360E0,-2.144959846E0,8.023468622E0
1.616279275E1,1.740010633E0,-8.489964169E0,-1.423498803E0,8.782566677E0
1.617278675E1,2.714042740E0,-8.787560549E0,-1.672145802E0,9.347904577E0
1.618278075E1,3.704812794E0,-8.673976046E0,-2.579864636E0,9.778507035E0
1.619277475E1,4.418108785E0,-8.511708795E0,-3.459703361E0,1.019501933E1
1.620276775E1,4.982580857E0,-8.299703958E0,-4.556967877E0,1.069939970E1
1.621276175E1,4.676796622E0,-8.000110170E0,-5.962697577E0,1.101943518E1
1.622275575E1,3.884847102E0,-8.079387889E0,-7.325294706E0,1.157706734E1
1.623274975E1,2.478851062E0,-8.018268113E0,-8.245316082E0,1.176531187E1
1.624274375E1,1.053649549E0,-7.798575942E0,-8.963534843E0,1.192782130E1
1.625273775E1,-6.173168689E-2,-7.703726503E0,-8.951270893E0,1.181001539E1
1.626273175E1,-5.663779727E-1,-7.554168175E0,-7.768567446E0,1.085066270E1
1.627272575E1,-6.429327898E-1,-7.297908686E0,-5.241005570E0,9.007828437E0
1.628271875E1,-1.230583079E-1,-5.272350739E0,-2.013231432E0,5.644991272E0
1.629271275E1,2.246629770E0,-1.167032908E0,-8.351010936E-1,2.665840387E0
1.630270675E1,5.114472992E0,3.712415052E0,-3.007587292E0,6.998959982E0
1.631270075E1,6.204748331E0,8.636908207E0,-5.141370184E0,1.181222979E1
1.632269475E1,6.202424648E0,1.029846119E1,-4.162765555E0,1.272230292E1
1.633268875E1,4.333737848E0,7.089284710E0,-5.734773695E-2,8.309183485E0
1.634268275E1,2.561326624E0,7.496896452E-1,3.998120241E0,4.807015092E0
1.635267675E1,3.762655498E-1,-2.090788024E0,1.018803536E1,1.040716266E1
1.636267075E1,5.333406195E-2,-3.977217030E0,1.941552989E1,1.981877646E1
1.637266375E1,9.682500878E-1,-5.354901729E0,2.839177541E1,2.890856952E1
1.638265775E1,1.626205983E0,-3.843270768E0,2.988235230E1,3.017234255E1
1.639265175E1,1.318060787E0,-2.193103480E-1,2.415273818E1,2.418967017E1
1.640264575E1,4.371755567E-1,3.067174805E0,1.524665457E1,1.555825053E1
1.641263975E1,-5.462229127E-1,5.779741123E0,7.053847659E0,9.135673687E0
1.642263375E1,-5.296963423E-1,7.885650339E0,2.803523558E-1,7.908391551E0
1.643262775E1,-3.581967764E-1,8.993714077E0,-3.963797670E0,9.834982959E0
1.644262175E1,-4.138447277E-1,8.864832673E0,-5.971454952E0,1.069648541E1
1.645261575E1,-5.419414352E-1,7.598272553E0,-5.883119895E0,9.624892000E0
1.646260875E1,-9.430979973E-1,5.728946360E0,-3.307384563E0,6.681994678E0
1.647260275E1,-1.170199906E0,3.299213956E0,-7.404913902E-3,3.500605002E0
1.648259675E1,-1.214941193E0,1.404912259E0,3.537022848E0,3.995045830E0
