"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.898881125E1,-1.827218785E0,2.632931919E0,-1.567728564E0,3.567748846E0
2.899880725E1,-1.710865479E0,2.683358891E0,-1.580672545E0,3.553308504E0
2.900880325E1,-1.468484065E0,2.632963494E0,-1.419386457E0,3.332206494E0
2.901879925E1,-1.153595714E0,2.492783223E0,-1.173399357E0,2.986907651E0
2.902879425E1,-8.899839368E-1,2.254544999E0,-7.974052638E-1,2.551646472E0
2.903879025E1,-6.747976300E-1,1.951703813E0,-3.330129647E-1,2.091745025E0
2.904878625E1,-4.651881051E-1,1.607348858E0,1.478228742E-1,1.679827946E0
2.905878225E1,-1.686179119E-1,1.291045336E0,6.573714656E-1,1.458549726E0
2.906877825E1,1.812066749E-2,1.003738374E0,1.300838252E0,1.643167442E0
2.907877425E1,3.329784662E-2,7.536867287E-1,1.764010822E0,1.918563685E0
2.908876925E1,1.308944540E-1,5.452725209E-1,2.134606181E0,2.207033989E0
2.909876525E1,1.665136452E-1,3.742593701E-1,2.518323276E0,2.551420975E0
2.910876125E1,-3.141986713E-2,1.135866226E-1,2.784116065E0,2.786609300E0
2.911875725E1,-2.042536215E-1,-2.767570491E-1,2.991022714E0,3.010735937E0
2.912875325E1,-2.153181615E-1,-6.409843513E-1,3.156590719E0,3.228201948E0
2.913874925E1,-2.270166859E-1,-9.156958251E-1,3.353855894E0,3.484018481E0
2.914874425E1,-1.940834132E-1,-1.229620043E0,3.743901431E0,3.945431757E0
2.915874025E1,-1.043668060E-1,-1.528490238E0,4.153675473E0,4.427210722E0
2.916873625E1,8.017380506E-2,-1.622589187E0,4.502312783E0,4.786443764E0
2.917873225E1,3.171181861E-1,-1.343039216E0,4.655332078E0,4.855557129E0
2.918872825E1,5.160878250E-1,-6.879475795E-1,4.568905553E0,4.649141476E0
2.919872325E1,6.975476843E-1,2.772535508E-1,4.088931593E0,4.157259179E0
2.920871925E1,8.098672883E-1,1.359291113E0,3.100977266E0,3.481324081E0
2.921871525E1,6.517986305E-1,2.179603575E0,2.021644406E0,3.043445302E0
2.922871125E1,2.258355483E-1,2.584081356E0,8.091377020E-1,2.717201128E0
2.923870725E1,-1.934778609E-1,2.729391974E0,-3.107075912E-1,2.753825237E0
2.924870325E1,-5.265432313E-1,2.707549700E0,-1.173078344E0,2.997363167E0
2.925869825E1,-7.967033055E-1,2.332278030E0,-1.682053909E0,2.983883764E0
2.926869425E1,-9.948401548E-1,1.734049835E0,-1.490181620E0,2.493446816E0
2.927869025E1,-1.169688275E0,1.046472750E0,-9.052647579E-1,1.811844408E0
2.928868625E1,-1.081992027E0,3.806966429E-1,-4.121626300E-1,1.218816932E0
2.929868225E1,-8.186176465E-1,-2.107829149E-1,2.088064098E-1,8.707263665E-1
2.930867825E1,-5.755820748E-1,-6.621955647E-1,6.764836746E-1,1.107893430E0
2.931867325E1,-1.620219603E-1,-9.387168979E-1,1.088835754E0,1.446721753E0
2.932866925E1,3.221757352E-1,-1.036449380E0,1.291334773E0,1.686881744E0
2.933866525E1,8.217045379E-1,-9.457738294E-1,1.128921341E0,1.686460755E0
2.934866125E1,1.199627189E0,-7.601858358E-1,6.766245925E-1,1.573152483E0
2.935865725E1,1.205700545E0,-6.944717565E-1,1.043798161E-1,1.395313575E0
2.936865225E1,1.233750370E0,-7.330945162E-1,-7.851512539E-1,1.635857584E0
2.937864825E1,1.427285606E0,-7.183969550E-1,-1.499148910E0,2.191046746E0
2.938864425E1,1.459847435E0,-7.818098626E-1,-2.130007930E0,2.698020567E0
2.939864025E1,1.495555211E0,-9.720826453E-1,-2.507925757E0,3.077551245E0
2.940863625E1,1.551170126E0,-1.219750527E0,-2.707143903E0,3.350007197E0
2.941863225E1,1.544813033E0,-1.441587604E0,-2.797941806E0,3.506151805E0
2.942862725E1,1.609158425E0,-1.653556334E0,-2.702553254E0,3.553510022E0
2.943862325E1,1.626967582E0,-1.754463781E0,-2.571570945E0,3.512569401E0
2.944861925E1,1.588278895E0,-1.737159969E0,-2.338828958E0,3.318203656E0
2.945861525E1,1.595814933E0,-1.660112232E0,-1.926708428E0,3.002466201E0
2.946861125E1,1.537978223E0,-1.592048011E0,-1.721729606E0,2.804344258E0
2.947860625E1,1.407299823E0,-1.434398160E0,-1.765465025E0,2.674856562E0
2.948860225E1,1.255390038E0,-1.270818062E0,-2.028517224E0,2.702936333E0
2.949859825E1,1.146493979E0,-1.145991410E0,-2.237122489E0,2.762691041E0
2.950859425E1,1.048117353E0,-1.123837699E0,-2.370202779E0,2.824787137E0
2.951859025E1,9.681068310E-1,-1.157780640E0,-2.466445025E0,2.891545937E0
2.952858625E1,9.554398616E-1,-1.176874649E0,-2.543508988E0,2.960968970E0
2.953858125E1,9.634694043E-1,-1.252081829E0,-2.505848826E0,2.962306625E0
2.954857725E1,9.494993828E-1,-1.350517366E0,-2.309805719E0,2.839128157E0
2.955857325E1,8.988364752E-1,-1.401120778E0,-1.903103803E0,2.528408695E0
2.956856925E1,7.836912042E-1,-1.475515780E0,-1.493275382E0,2.240801215E0
2.957856525E1,7.882520324E-1,-1.568366056E0,-1.159185945E0,2.103526897E0
2.958856125E1,7.899937718E-1,-1.739649568E0,-5.429513955E-1,1.986269618E0
2.959855625E1,8.046613660E-1,-1.810532878E0,1.888253045E-1,1.990267372E0
2.960855262E1,8.569921920E-1,-1.781617812E0,9.304212338E-1,2.185012887E0
2.961854863E1,8.228985393E-1,-1.691011551E0,1.556850404E0,2.441406408E0
2.962854463E1,5.452379492E-1,-1.561633426E0,2.065766911E0,2.646389296E0
2.963854062E1,1.804955073E-1,-1.470863589E0,2.439944274E0,2.854706007E0
2.964853562E1,-1.932726967E-1,-1.529673715E0,2.740181256E0,3.144177050E0
2.965853162E1,-5.404109265E-1,-1.819357057E0,2.972794604E0,3.526983390E0
2.966852763E1,-6.379361978E-1,-2.261702722E0,3.251885716E0,4.012109483E0
2.967852363E1,-4.938584653E-1,-2.731454871E0,3.747030861E0,4.663151528E0
2.968851962E1,-2.115360363E-1,-3.153667988E0,4.520770104E0,5.516133755E0
2.969851563E1,1.590620998E-1,-3.496082691E0,5.341184161E0,6.385620031E0
2.970851063E1,6.782227828E-1,-3.455734856E0,5.839314310E0,6.819067469E0
2.971850663E1,1.625065337E0,-2.774363786E0,5.687352777E0,6.533292690E0
2.972850263E1,2.316165881E0,-1.489061586E0,4.953334839E0,5.667226378E0
2.973849862E1,1.958821337E0,8.705232337E-2,3.472167286E0,3.987543705E0
2.974849463E1,1.166114603E0,1.485228151E0,1.731717820E0,2.562142177E0
2.975848963E1,2.963861521E-1,2.670822169E0,1.874517936E-1,2.693747201E0
2.976848563E1,-7.126858333E-1,3.601691884E0,-9.684386605E-1,3.797101389E0
2.977848162E1,-1.767472959E0,4.095954684E0,-1.884128419E0,4.842596962E0
2.978847762E1,-2.625779897E0,4.242630334E0,-2.401678340E0,5.537390276E0
2.979847363E1,-2.938258610E0,4.082561052E0,-2.548095544E0,5.638568905E0
2.980846863E1,-2.979277705E0,3.614956585E0,-2.415533903E0,5.270560766E0
2.981846463E1,-2.810709786E0,2.856506641E0,-2.030545623E0,4.492531048E0
2.982846062E1,-2.460173009E0,1.922737584E0,-1.271229706E0,3.371260301E0
2.983845663E1,-2.002766817E0,1.068617179E0,-5.803379077E-1,2.343034290E0
2.984845263E1,-1.453992910E0,1.993668111E-1,-1.147305572E-1,1.472075273E0
2.985844863E1,-8.052266456E-1,-5.146120609E-1,1.237446249E-1,9.636017103E-1
2.986844362E1,-8.692938566E-2,-9.233040029E-1,1.579976141E-1,9.407498317E-1
2.987843962E1,5.501696371E-1,-1.061985632E0,1.229879951E-1,1.202341948E0
2.988843563E1,1.001602752E0,-9.918666995E-1,-4.383482158E-2,1.410293981E0
2.989843163E1,1.201876028E0,-7.449201445E-1,-4.040332460E-1,1.470596774E0
2.990842762E1,1.225823738E0,-3.666730829E-1,-8.334901857E-1,1.527022880E0
2.991842262E1,1.189711773E0,-3.337766111E-2,-1.384922968E0,1.826072232E0
2.992841863E1,1.236741513E0,1.810515044E-1,-1.933022836E0,2.301931038E0
2.993841463E1,1.255074580E0,2.597753461E-1,-2.344186762E0,2.671686173E0
2.994841063E1,1.233395882E0,2.120443786E-1,-2.588430807E0,2.875100392E0
2.995840662E1,1.149913284E0,1.041310901E-1,-2.600197744E0,2.845025861E0
2.996840263E1,1.060627470E0,1.980415396E-2,-2.452491229E0,2.672084592E0
2.997839763E1,9.216145961E-1,2.605226934E-2,-2.174537401E0,2.361919790E0
2.998839363E1,7.144437987E-1,8.896348581E-2,-1.872684833E0,2.006313268E0
2.999838962E1,4.878905046E-1,2.663639157E-1,-1.625341764E0,1.717766786E0
3.000838562E1,1.109650965E-1,5.515196861E-1,-1.179310892E0,1.306622132E0
3.001838163E1,-2.786502314E-1,9.102426387E-1,-8.513920212E-1,1.277128023E0
3.002837663E1,-6.666623989E-1,1.236633193E0,-5.142152542E-1,1.496034002E0
3.003837263E1,-1.033564218E0,1.555291536E0,-3.829762530E-1,1.906267967E0
3.004836862E1,-1.335362260E0,1.892030054E0,-4.811322927E-1,2.365260741E0
3.005836463E1,-1.579293625E0,2.195692043E0,-6.491900414E-1,2.781488740E0
3.006836063E1,-1.738064387E0,2.380012945E0,-7.992635089E-1,3.053547378E0
3.007835563E1,-1.813343050E0,2.444964986E0,-9.408175832E-1,3.186095498E0
3.008835163E1,-1.818317130E0,2.406991559E0,-1.027744630E0,3.186870656E0
3.009834762E1,-1.730844538E0,2.259295423E0,-9.678504306E-1,3.006155864E0
3.010834363E1,-1.579298157E0,1.968711317E0,-8.099744385E-1,2.650672652E0
3.011833963E1,-1.378775497E0,1.697930853E0,-5.913119620E-1,2.265753934E0
3.012833562E1,-1.165241102E0,1.417059850E0,-2.915211225E-1,1.857640979E0
3.013833062E1,-9.616587409E-1,1.134070180E0,5.669577241E-2,1.487990967E0
3.014832662E1,-7.662032785E-1,7.581657690E-1,2.444989836E-1,1.105288447E0
3.015832263E1,-4.945862974E-1,3.780293624E-1,3.092756081E-1,6.951066150E-1
3.016831863E1,-1.738562132E-1,1.819184272E-1,7.183731276E-1,7.611703143E-1
3.017831462E1,9.589989156E-2,6.372339472E-2,1.255603607E0,1.260871873E0
3.018830962E1,2.440136647E-1,-7.479400121E-2,1.823385789E0,1.841160652E0
3.019830563E1,1.992014810E-1,-1.551979673E-1,2.437041716E0,2.450089787E0
3.020830163E1,1.063259156E-1,-2.990263161E-1,2.826969139E0,2.844727834E0
3.021829762E1,-9.431324959E-2,-4.484750817E-1,3.010550076E0,3.045231789E0
3.022829362E1,-5.331521930E-1,-4.777634925E-1,3.033527879E0,3.116857489E0
3.023828862E1,-7.626871285E-1,-5.260832016E-1,2.947154564E0,3.089364856E0
3.024828463E1,-9.800098617E-1,-6.723036464E-1,2.948305296E0,3.178822996E0
3.025828063E1,-1.178922198E0,-7.995226867E-1,3.031634551E0,3.349612235E0
3.026827662E1,-1.172569491E0,-7.653935122E-1,3.091370875E0,3.393717774E0
3.027827263E1,-1.042920055E0,-4.904868145E-1,3.086226495E0,3.294397295E0
3.028826863E1,-8.553030775E-1,4.685446993E-2,3.144397520E0,3.258983654E0
3.029826363E1,-5.884551586E-1,7.398547746E-1,3.241877621E0,3.376897255E0
3.030825963E1,-3.608723161E-1,1.421207572E0,3.167216279E0,3.490174601E0
3.031825562E1,-2.305160983E-1,1.819579105E0,2.769862307E0,3.322069083E0
3.032825163E1,-2.426759680E-1,2.122008355E0,2.251219541E0,3.103191987E0
3.033824763E1,-1.052297089E-1,2.347072217E0,1.829183303E0,2.977538050E0
3.034824263E1,-4.431809396E-2,2.346775471E0,1.583176323E0,2.831212897E0
3.035823862E1,1.345268905E-2,2.102359956E0,1.408611792E0,2.530668991E0
3.036823462E1,9.963099986E-2,1.686012328E0,1.230825446E0,2.089855302E0
3.037823063E1,2.384228495E-1,1.230955108E0,9.592129236E-1,1.578665692E0
3.038822663E1,3.876249357E-1,8.527811734E-1,6.924997830E-1,1.164922646E0
3.039822163E1,5.326046012E-1,5.308176921E-1,4.463764429E-1,8.744638428E-1
3.040821762E1,6.450274086E-1,2.381316581E-1,2.312287277E-1,7.254197192E-1
3.041821363E1,6.739604549E-1,1.675307684E-2,8.516469598E-2,6.795265895E-1
3.042820963E1,6.646268369E-1,-1.440023035E-1,-5.541113913E-2,6.823019054E-1
3.043820563E1,6.455041029E-1,-2.690234486E-1,-3.193369120E-1,7.687816505E-1
3.044820063E1,6.546908095E-1,-3.741916886E-1,-6.798306209E-1,1.015287717E0
3.045819662E1,7.201752394E-1,-4.054856944E-1,-1.040192183E0,1.328559672E0
3.046819263E1,7.314404851E-1,-4.218394064E-1,-1.359933722E0,1.600741515E0
3.047818863E1,7.273132280E-1,-4.857472077E-1,-1.703464074E0,1.914869377E0
3.048818462E1,7.468899983E-1,-6.374008852E-1,-1.998663679E0,2.226832068E0
3.049818062E1,8.182622820E-1,-8.135568814E-1,-2.207235616E0,2.490645905E0
3.050817563E1,9.442789887E-1,-9.744187541E-1,-2.418441138E0,2.773087135E0
3.051817163E1,1.171712289E0,-1.104200775E0,-2.559769510E0,3.024002147E0
3.052816763E1,1.357881349E0,-1.225446739E0,-2.608468046E0,3.185854205E0
3.053816362E1,1.487964064E0,-1.369191180E0,-2.572630461E0,3.272178025E0
3.054815963E1,1.640841856E0,-1.480642180E0,-2.347900329E0,3.224484333E0
3.055815463E1,1.882239330E0,-1.580661581E0,-2.108084965E0,3.238107186E0
3.056815063E1,2.026160357E0,-1.672133815E0,-1.927937513E0,3.258573360E0
3.057814662E1,2.102180154E0,-1.702431309E0,-1.868799359E0,3.287832843E0
3.058814262E1,2.187466472E0,-1.696704108E0,-1.877607604E0,3.345029852E0
3.059813863E1,2.235062661E0,-1.689629269E0,-1.935140113E0,3.405160705E0
3.060813363E1,2.202705193E0,-1.627755933E0,-1.997010671E0,3.389624045E0
3.061812863E1,2.095537571E0,-1.545447456E0,-2.014178681E0,3.291899347E0
3.062812463E1,1.944647247E0,-1.536407368E0,-1.946617028E0,3.151431162E0
3.063812062E1,1.804023611E0,-1.577872752E0,-1.827533219E0,3.013977650E0
3.064811663E1,1.776245390E0,-1.677257438E0,-1.561028239E0,2.899146316E0
3.065811163E1,1.775703353E0,-1.880943441E0,-1.101607828E0,2.811513904E0
3.066810763E1,1.876654070E0,-2.236448598E0,-5.257833856E-1,2.966476192E0
3.067810363E1,2.044128997E0,-2.607110322E0,6.997304499E-2,3.313666220E0
3.068809962E1,2.124705383E0,-2.802643260E0,6.628736955E-1,3.578908178E0
3.069809563E1,2.169045550E0,-2.726856036E0,1.387225601E0,3.750319628E0
3.070809063E1,1.571751594E0,-2.478848138E0,1.987493159E0,3.544745438E0
3.071808663E1,7.865842603E-1,-2.094776556E0,2.295135055E0,3.205378064E0
3.072808262E1,-1.428869471E-1,-1.770974125E0,2.392211698E0,2.979839399E0
3.073807862E1,-1.025781720E0,-1.592760640E0,2.294373747E0,2.975443746E0
3.074807463E1,-1.640594080E0,-1.549078138E0,2.036750103E0,3.039661658E0
3.075806963E1,-1.807219115E0,-1.728899754E0,1.779481970E0,3.069477377E0
3.076806563E1,-1.539021512E0,-2.055546270E0,1.830254513E0,3.153361582E0
3.077806162E1,-1.113771059E0,-2.584844125E0,2.342432597E0,3.661815888E0
3.078805763E1,-5.488855885E-1,-3.201204389E0,2.978999670E0,4.407201375E0
3.079805363E1,3.196830672E-1,-3.487499855E0,3.633456298E0,5.046469773E0
3.080804863E1,1.268137553E0,-3.116784336E0,3.884197184E0,5.139017924E0
3.081804462E1,1.955725528E0,-2.082980383E0,3.631854161E0,4.621042552E0
3.082804062E1,1.760786229E0,-5.847049007E-1,2.776259746E0,3.339141528E0
3.083803663E1,8.250104074E-1,8.256856146E-1,1.390723405E0,1.815629504E0
3.084803263E1,-2.515498486E-1,1.861971711E0,-3.753327727E-3,1.878890648E0
3.085802763E1,-1.133933867E0,2.711663216E0,-1.226428340E0,3.184815518E0
3.086802362E1,-2.071457275E0,3.168117920E0,-2.163246428E0,4.359763927E0
3.087801963E1,-2.859684895E0,3.261417554E0,-2.820240748E0,5.173818710E0
3.088801563E1,-3.215139181E0,3.085605813E0,-2.896000782E0,5.314593467E0
3.089801163E1,-3.229088007E0,2.632847134E0,-2.461276671E0,4.839088368E0
3.090800663E1,-2.877036508E0,1.890302787E0,-1.693807397E0,3.836608814E0
3.091800262E1,-2.267379053E0,9.542414747E-1,-8.348315370E-1,2.597792959E0
3.092799863E1,-1.678507865E0,1.479194263E-1,-1.049762321E-1,1.688279840E0
3.093799463E1,-1.186470807E0,-4.749528822E-1,6.005260044E-1,1.412063985E0
3.094799062E1,-6.065332876E-1,-7.380514933E-1,9.571950495E-1,1.352340563E0
3.095798562E1,-1.396914437E-2,-6.902028506E-1,8.328007990E-1,1.081726529E0
3.096798162E1,3.830370641E-1,-4.497235353E-1,2.785794801E-1,6.531272291E-1
3.097797763E1,5.624113677E-1,-4.232441269E-2,-3.693171573E-1,6.741610083E-1
3.098797363E1,5.988384980E-1,4.371675899E-1,-9.202090716E-1,1.181739305E0
3.099796962E1,5.600303815E-1,8.860861829E-1,-1.381245069E0,1.733960983E0
3.100796462E1,5.764847387E-1,1.157939611E0,-1.694157060E0,2.131508138E0
3.101796063E1,6.191316985E-1,1.245021463E0,-1.880096764E0,2.338411073E0
3.102795663E1,5.528858149E-1,1.262348663E0,-1.900311173E0,2.347421868E0
3.103795263E1,4.567166591E-1,1.210569522E0,-1.774172698E0,2.195850049E0
3.104794862E1,4.513918921E-1,1.061355522E0,-1.568043728E0,1.946533154E0
3.105794362E1,3.970262352E-1,9.035388791E-1,-1.332519051E0,1.658197624E0
3.106793963E1,3.306274469E-1,9.062320335E-1,-1.148344038E0,1.499754992E0
3.107793563E1,1.557312334E-1,1.094294057E0,-9.507186735E-1,1.457942968E0
3.108793162E1,-1.945459279E-1,1.412374768E0,-8.175483370E-1,1.643482853E0
3.109792763E1,-5.360988973E-1,1.692885437E0,-8.044084740E-1,1.949445081E0
3.110792263E1,-9.654000087E-1,1.930328878E0,-7.824539334E-1,2.295735375E0
3.111791863E1,-1.440474440E0,2.227437454E0,-7.978391272E-1,2.770016515E0
3.112791463E1,-1.754625018E0,2.545851383E0,-8.605820900E-1,3.209465649E0
3.113791062E1,-1.951743867E0,2.802404109E0,-9.290921617E-1,3.539206854E0
3.114790663E1,-2.025067074E0,2.949749850E0,-9.093086922E-1,3.691715473E0
3.115790163E1,-1.919078689E0,2.985823370E0,-7.156722987E-1,3.620799781E0
3.116789763E1,-1.710735963E0,2.914831156E0,-3.501996857E-1,3.397866687E0
3.117789362E1,-1.451153795E0,2.704536045E0,2.217638397E-1,3.077262055E0
3.118788962E1,-1.221585091E0,2.407312717E0,8.413090825E-1,2.827583001E0
3.119788563E1,-9.469559902E-1,2.115093437E0,1.445761492E0,2.731404801E0
3.120788063E1,-7.006750676E-1,1.778732649E0,2.099487219E0,2.839486216E0
3.121787663E1,-4.676616235E-1,1.512947023E0,2.547456443E0,2.999541702E0
3.122787262E1,-1.380534925E-1,1.311810991E0,2.836870229E0,3.128536326E0
3.123786863E1,1.287764463E-1,1.129816404E0,2.874657860E0,3.091395525E0
3.124786463E1,2.479881634E-1,9.569619649E-1,2.794339921E0,2.964052956E0
3.125785963E1,2.252587205E-1,6.567830164E-1,2.739971341E0,2.826578916E0
3.126785563E1,9.969795048E-2,1.465519088E-1,2.818894134E0,2.824461238E0
3.127785162E1,1.103107931E-1,-3.688554465E-1,3.030202568E0,3.054562229E0
3.128784763E1,2.021262583E-1,-7.929015921E-1,3.225270944E0,3.327449567E0
3.129784363E1,4.083230558E-1,-1.138975263E0,3.541636886E0,3.742617293E0
3.130783863E1,6.704296137E-1,-1.374668559E0,3.918097002E0,4.206028249E0
3.131783462E1,1.024084565E0,-1.381525735E0,4.248290439E0,4.583157668E0
3.132783062E1,1.245828086E0,-1.101341779E0,4.497889949E0,4.795420245E0
3.133782663E1,1.236943388E0,-3.177978518E-1,4.458747518E0,4.638044184E0
3.134782263E1,9.136277381E-1,7.093735318E-1,3.922662508E0,4.089646391E0
3.135781763E1,5.565274608E-1,1.556503956E0,2.822940992E0,3.271302986E0
3.136781362E1,1.679437280E-2,2.160642955E0,1.778493791E0,2.798517499E0
3.137780963E1,-6.396311595E-1,2.457827691E0,6.802527899E-1,2.629218293E0
3.138780563E1,-1.070314406E0,2.476002883E0,-3.498792583E-1,2.720032849E0
3.139780163E1,-1.348901780E0,2.154384680E0,-1.099519787E0,2.769449968E0
3.140779662E1,-1.277648634E0,1.527202243E0,-1.475992182E0,2.478565239E0
3.141779262E1,-9.311876576E-1,7.502009842E-1,-1.258060023E0,1.735692078E0
3.142778863E1,-6.004782034E-1,-1.300772325E-1,-6.803948772E-1,9.167504285E-1
3.143778463E1,-2.277893955E-1,-9.829271838E-1,-2.428243411E-1,1.037784909E0
3.144778062E1,2.856348766E-1,-1.597571437E0,-4.738466620E-2,1.623596959E0
3.145777562E1,8.479906958E-1,-1.921433509E0,-8.323920786E-2,2.101885752E0
3.146777163E1,1.327534885E0,-1.983534447E0,-2.430962366E-1,2.399136002E0
3.147776763E1,1.662438839E0,-1.862162476E0,-4.665019745E-1,2.539483427E0
3.148776363E1,1.776590230E0,-1.635033670E0,-8.427621156E-1,2.557314202E0
3.149775962E1,1.649248105E0,-1.335380533E0,-1.255766745E0,2.465808305E0
3.150775462E1,1.385331980E0,-1.028858744E0,-1.761200066E0,2.465668405E0
3.151775063E1,1.154736798E0,-7.610732239E-1,-2.317776643E0,2.699025397E0
3.152774663E1,9.560940188E-1,-6.140769998E-1,-2.737579245E0,2.964042250E0
3.153774262E1,7.221361032E-1,-5.854013406E-1,-3.002796083E0,3.143399370E0
3.154773762E1,5.150815192E-1,-6.884502207E-1,-3.041065525E0,3.160277235E0
3.155773362E1,3.941030659E-1,-8.210905802E-1,-2.954102225E0,3.091314757E0
3.156772963E1,4.268549287E-1,-9.497638232E-1,-2.715075651E0,2.907901690E0
3.157772563E1,5.193106641E-1,-1.054058343E0,-2.451318278E0,2.718397295E0
3.158772162E1,5.954839504E-1,-1.103558678E0,-2.245572301E0,2.571971588E0
3.159771662E1,6.597620997E-1,-1.122012637E0,-2.179133897E0,2.538271642E0
3.160771263E1,7.207473895E-1,-1.098370882E0,-2.157696251E0,2.526172699E0
3.161770892E1,7.695646235E-1,-1.021222573E0,-2.182837524E0,2.529803334E0
3.162770492E1,8.386503536E-1,-9.561399195E-1,-2.250226684E0,2.584774282E0
3.163770092E1,9.384303112E-1,-9.587364487E-1,-2.367645791E0,2.721318361E0
3.164769592E1,1.061386731E0,-1.019286267E0,-2.432909489E0,2.843331649E0
3.165769192E1,1.195570975E0,-1.094700439E0,-2.419305941E0,2.912181355E0
3.166768792E1,1.301667534E0,-1.245783647E0,-2.316178599E0,2.934450301E0
3.167768392E1,1.355320123E0,-1.423860161E0,-2.125337175E0,2.895052417E0
3.168767992E1,1.399374946E0,-1.547038630E0,-1.814315588E0,2.764655460E0
3.169767492E1,1.381727026E0,-1.621395624E0,-1.415690432E0,2.557786688E0
3.170767092E1,1.292290354E0,-1.627873608E0,-9.741110444E-1,2.295403923E0
3.171766692E1,1.191781687E0,-1.625505632E0,-4.668089533E-1,2.068942423E0
3.172766292E1,1.145801230E0,-1.555140239E0,1.245579726E-1,1.935674639E0
3.173765892E1,1.155532604E0,-1.468007224E0,6.414927667E-1,1.975300934E0
3.174765392E1,1.128759520E0,-1.288892391E0,1.208779689E0,2.096780862E0
3.175764992E1,9.980761501E-1,-1.172795266E0,1.963683881E0,2.495527824E0
3.176764592E1,9.205666289E-1,-1.152397327E0,2.654062294E0,3.036364468E0
3.177764192E1,8.198878080E-1,-1.163862840E0,3.302312104E0,3.596117067E0
3.178763692E1,5.730107617E-1,-1.236874098E0,3.919209142E0,4.149505895E0
3.179763292E1,2.191146125E-1,-1.393609591E0,4.379538796E0,4.601143224E0
3.180762892E1,-1.501323782E-1,-1.629628943E0,4.707787449E0,4.984124085E0
3.181762492E1,-2.377707388E-1,-1.865565702E0,4.940310166E0,5.286164474E0
3.182762092E1,-9.397878885E-2,-2.129219433E0,5.146765410E0,5.570601547E0
3.183761592E1,2.433089291E-1,-2.364272532E0,5.275441577E0,5.786127174E0
3.184761192E1,7.887262416E-1,-2.415388599E0,5.299173086E0,5.876855160E0
3.185760792E1,1.570703188E0,-2.064052800E0,4.984875305E0,5.619288591E0
3.186760392E1,2.217804604E0,-1.123651465E0,4.304288054E0,4.970728873E0
3.187759992E1,1.882782829E0,1.661720947E-1,3.255963564E0,3.764808504E0
3.188759492E1,9.733650859E-1,1.326125852E0,1.958465826E0,2.557662557E0
3.189759092E1,-1.225553012E-1,2.277104142E0,5.599053973E-1,2.348130560E0
3.190758692E1,-1.388776429E0,2.879383288E0,-7.091456366E-1,3.274513036E0
3.191758292E1,-2.518419170E0,3.154219088E0,-1.790837263E0,4.415725453E0
